date,resolution_minutes,SEK_per_kWh,EUR_per_kWh,EXR,price_area
2023-08-01 09:00:00+00:00,60,0.38972,0.03364,11.585004,SE3
2023-08-01 10:00:00+00:00,60,0.38682,0.03339,11.585004,SE3
2023-08-01 11:00:00+00:00,60,0.37732,0.03257,11.585004,SE3
2023-08-01 12:00:00+00:00,60,0.38138,0.03292,11.585004,SE3
2023-08-01 13:00:00+00:00,60,0.37199,0.03211,11.585004,SE3
2023-08-01 14:00:00+00:00,60,0.37269,0.03217,11.585004,SE3
2023-08-01 15:00:00+00:00,60,0.38196,0.03297,11.585004,SE3
2023-08-01 16:00:00+00:00,60,0.40246,0.03474,11.585004,SE3
2023-08-01 17:00:00+00:00,60,0.39667,0.03424,11.585004,SE3
2023-08-01 18:00:00+00:00,60,0.37443,0.03232,11.585004,SE3
2023-08-01 19:00:00+00:00,60,0.37779,0.03261,11.585004,SE3
2023-08-01 20:00:00+00:00,60,0.34674,0.02993,11.585004,SE3
2023-08-01 21:00:00+00:00,60,0.32797,0.02831,11.585004,SE3
2023-08-01 22:00:00+00:00,60,0.2614,0.02249,11.622783,SE3
2023-08-01 23:00:00+00:00,60,0.25698,0.02211,11.622783,SE3
2023-08-02 00:00:00+00:00,60,0.23083,0.01986,11.622783,SE3
2023-08-02 01:00:00+00:00,60,0.23315,0.02006,11.622783,SE3
2023-08-02 02:00:00+00:00,60,0.22978,0.01977,11.622783,SE3
2023-08-02 03:00:00+00:00,60,0.27906,0.02401,11.622783,SE3
2023-08-02 04:00:00+00:00,60,0.31905,0.02745,11.622783,SE3
2023-08-02 05:00:00+00:00,60,0.33439,0.02877,11.622783,SE3
2023-08-02 06:00:00+00:00,60,0.34496,0.02968,11.622783,SE3
2023-08-02 07:00:00+00:00,60,0.33892,0.02916,11.622783,SE3
2023-08-02 08:00:00+00:00,60,0.32509,0.02797,11.622783,SE3
2023-08-02 09:00:00+00:00,60,0.31498,0.0271,11.622783,SE3
2023-08-02 10:00:00+00:00,60,0.30103,0.0259,11.622783,SE3
2023-08-02 11:00:00+00:00,60,0.30359,0.02612,11.622783,SE3
2023-08-02 12:00:00+00:00,60,0.2743,0.0236,11.622783,SE3
2023-08-02 13:00:00+00:00,60,0.24094,0.02073,11.622783,SE3
2023-08-02 14:00:00+00:00,60,0.31358,0.02698,11.622783,SE3
2023-08-02 15:00:00+00:00,60,0.3173,0.0273,11.622783,SE3
2023-08-02 16:00:00+00:00,60,0.32451,0.02792,11.622783,SE3
2023-08-02 17:00:00+00:00,60,0.32381,0.02786,11.622783,SE3
2023-08-02 18:00:00+00:00,60,0.31405,0.02702,11.622783,SE3
2023-08-02 19:00:00+00:00,60,0.31951,0.02749,11.622783,SE3
2023-08-02 20:00:00+00:00,60,0.30824,0.02652,11.622783,SE3
2023-08-02 21:00:00+00:00,60,0.27116,0.02333,11.622783,SE3
2023-08-02 22:00:00+00:00,60,0.08541,0.00732,11.66837,SE3
2023-08-02 23:00:00+00:00,60,0.10116,0.00867,11.66837,SE3
2023-08-03 00:00:00+00:00,60,0.03617,0.0031,11.66837,SE3
2023-08-03 01:00:00+00:00,60,0.06383,0.00547,11.66837,SE3
2023-08-03 02:00:00+00:00,60,0.08203,0.00703,11.66837,SE3
2023-08-03 03:00:00+00:00,60,0.08833,0.00757,11.66837,SE3
2023-08-03 04:00:00+00:00,60,0.17223,0.01476,11.66837,SE3
2023-08-03 05:00:00+00:00,60,0.2427,0.0208,11.66837,SE3
2023-08-03 06:00:00+00:00,60,0.30233,0.02591,11.66837,SE3
2023-08-03 07:00:00+00:00,60,0.3203,0.02745,11.66837,SE3
2023-08-03 08:00:00+00:00,60,0.33885,0.02904,11.66837,SE3
2023-08-03 09:00:00+00:00,60,0.35192,0.03016,11.66837,SE3
2023-08-03 10:00:00+00:00,60,0.3091,0.02649,11.66837,SE3
2023-08-03 11:00:00+00:00,60,0.25402,0.02177,11.66837,SE3
2023-08-03 12:00:00+00:00,60,0.2098,0.01798,11.66837,SE3
2023-08-03 13:00:00+00:00,60,0.21306,0.01826,11.66837,SE3
2023-08-03 14:00:00+00:00,60,0.30268,0.02594,11.66837,SE3
2023-08-03 15:00:00+00:00,60,0.37175,0.03186,11.66837,SE3
2023-08-03 16:00:00+00:00,60,0.36802,0.03154,11.66837,SE3
2023-08-03 17:00:00+00:00,60,0.36697,0.03145,11.66837,SE3
2023-08-03 18:00:00+00:00,60,0.35203,0.03017,11.66837,SE3
2023-08-03 19:00:00+00:00,60,0.33955,0.0291,11.66837,SE3
2023-08-03 20:00:00+00:00,60,0.32216,0.02761,11.66837,SE3
2023-08-03 21:00:00+00:00,60,0.30536,0.02617,11.66837,SE3
2023-08-03 22:00:00+00:00,60,0.20735,0.01765,11.747928,SE3
2023-08-03 23:00:00+00:00,60,0.2043,0.01739,11.747928,SE3
2023-08-04 00:00:00+00:00,60,0.20206,0.0172,11.747928,SE3
2023-08-04 01:00:00+00:00,60,0.18914,0.0161,11.747928,SE3
2023-08-04 02:00:00+00:00,60,0.17622,0.015,11.747928,SE3
2023-08-04 03:00:00+00:00,60,0.18432,0.01569,11.747928,SE3
2023-08-04 04:00:00+00:00,60,0.20735,0.01765,11.747928,SE3
2023-08-04 05:00:00+00:00,60,0.24588,0.02093,11.747928,SE3
2023-08-04 06:00:00+00:00,60,0.27655,0.02354,11.747928,SE3
2023-08-04 07:00:00+00:00,60,0.29135,0.0248,11.747928,SE3
2023-08-04 08:00:00+00:00,60,0.29605,0.0252,11.747928,SE3
2023-08-04 09:00:00+00:00,60,0.29123,0.02479,11.747928,SE3
2023-08-04 10:00:00+00:00,60,0.28606,0.02435,11.747928,SE3
2023-08-04 11:00:00+00:00,60,0.25963,0.0221,11.747928,SE3
2023-08-04 12:00:00+00:00,60,0.24118,0.02053,11.747928,SE3
2023-08-04 13:00:00+00:00,60,0.23707,0.02018,11.747928,SE3
2023-08-04 14:00:00+00:00,60,0.23813,0.02027,11.747928,SE3
2023-08-04 15:00:00+00:00,60,0.27608,0.0235,11.747928,SE3
2023-08-04 16:00:00+00:00,60,0.29182,0.02484,11.747928,SE3
2023-08-04 17:00:00+00:00,60,0.28818,0.02453,11.747928,SE3
2023-08-04 18:00:00+00:00,60,0.27349,0.02328,11.747928,SE3
2023-08-04 19:00:00+00:00,60,0.24577,0.02092,11.747928,SE3
2023-08-04 20:00:00+00:00,60,0.21264,0.0181,11.747928,SE3
2023-08-04 21:00:00+00:00,60,0.19995,0.01702,11.747928,SE3
2023-08-04 22:00:00+00:00,60,0.10722,0.00915,11.717581,SE3
2023-08-04 23:00:00+00:00,60,0.08073,0.00689,11.717581,SE3
2023-08-05 00:00:00+00:00,60,0.0573,0.00489,11.717581,SE3
2023-08-05 01:00:00+00:00,60,0.05683,0.00485,11.717581,SE3
2023-08-05 02:00:00+00:00,60,0.05777,0.00493,11.717581,SE3
2023-08-05 03:00:00+00:00,60,0.08776,0.00749,11.717581,SE3
2023-08-05 04:00:00+00:00,60,0.14987,0.01279,11.717581,SE3
2023-08-05 05:00:00+00:00,60,0.1774,0.01514,11.717581,SE3
2023-08-05 06:00:00+00:00,60,0.189,0.01613,11.717581,SE3
2023-08-05 07:00:00+00:00,60,0.19838,0.01693,11.717581,SE3
2023-08-05 08:00:00+00:00,60,0.20201,0.01724,11.717581,SE3
2023-08-05 09:00:00+00:00,60,0.19873,0.01696,11.717581,SE3
2023-08-05 10:00:00+00:00,60,0.19381,0.01654,11.717581,SE3
2023-08-05 11:00:00+00:00,60,0.19229,0.01641,11.717581,SE3
2023-08-05 12:00:00+00:00,60,0.19346,0.01651,11.717581,SE3
2023-08-05 13:00:00+00:00,60,0.19721,0.01683,11.717581,SE3
2023-08-05 14:00:00+00:00,60,0.20096,0.01715,11.717581,SE3
2023-08-05 15:00:00+00:00,60,0.21033,0.01795,11.717581,SE3
2023-08-05 16:00:00+00:00,60,0.21619,0.01845,11.717581,SE3
2023-08-05 17:00:00+00:00,60,0.21888,0.01868,11.717581,SE3
2023-08-05 18:00:00+00:00,60,0.21267,0.01815,11.717581,SE3
2023-08-05 19:00:00+00:00,60,0.21127,0.01803,11.717581,SE3
2023-08-05 20:00:00+00:00,60,0.20775,0.01773,11.717581,SE3
2023-08-05 21:00:00+00:00,60,0.20084,0.01714,11.717581,SE3
2023-08-05 22:00:00+00:00,60,0.17706,0.01517,11.671923,SE3
2023-08-05 23:00:00+00:00,60,0.17251,0.01478,11.671923,SE3
2023-08-06 00:00:00+00:00,60,0.15722,0.01347,11.671923,SE3
2023-08-06 01:00:00+00:00,60,0.15115,0.01295,11.671923,SE3
2023-08-06 02:00:00+00:00,60,0.13948,0.01195,11.671923,SE3
2023-08-06 03:00:00+00:00,60,0.12886,0.01104,11.671923,SE3
2023-08-06 04:00:00+00:00,60,0.12804,0.01097,11.671923,SE3
2023-08-06 05:00:00+00:00,60,0.14707,0.0126,11.671923,SE3
2023-08-06 06:00:00+00:00,60,0.18663,0.01599,11.671923,SE3
2023-08-06 07:00:00+00:00,60,0.19025,0.0163,11.671923,SE3
2023-08-06 08:00:00+00:00,60,0.1948,0.01669,11.671923,SE3
2023-08-06 09:00:00+00:00,60,0.1913,0.01639,11.671923,SE3
2023-08-06 10:00:00+00:00,60,0.18955,0.01624,11.671923,SE3
2023-08-06 11:00:00+00:00,60,0.13668,0.01171,11.671923,SE3
2023-08-06 12:00:00+00:00,60,0.1396,0.01196,11.671923,SE3
2023-08-06 13:00:00+00:00,60,0.1061,0.00909,11.671923,SE3
2023-08-06 14:00:00+00:00,60,0.13785,0.01181,11.671923,SE3
2023-08-06 15:00:00+00:00,60,0.13703,0.01174,11.671923,SE3
2023-08-06 16:00:00+00:00,60,0.12862,0.01102,11.671923,SE3
2023-08-06 17:00:00+00:00,60,0.11007,0.00943,11.671923,SE3
2023-08-06 18:00:00+00:00,60,0.05404,0.00463,11.671923,SE3
2023-08-06 19:00:00+00:00,60,0.03922,0.00336,11.671923,SE3
2023-08-06 20:00:00+00:00,60,0.01506,0.00129,11.671923,SE3
2023-08-06 21:00:00+00:00,60,-0.01167,-0.001,11.671923,SE3
2023-08-06 22:00:00+00:00,60,-0.00222,-0.00019,11.671923,SE3
2023-08-06 23:00:00+00:00,60,-0.01401,-0.0012,11.671923,SE3
2023-08-07 00:00:00+00:00,60,-0.02416,-0.00207,11.671923,SE3
2023-08-07 01:00:00+00:00,60,-0.02965,-0.00254,11.671923,SE3
2023-08-07 02:00:00+00:00,60,-0.02778,-0.00238,11.671923,SE3
2023-08-07 03:00:00+00:00,60,-0.01961,-0.00168,11.671923,SE3
2023-08-07 04:00:00+00:00,60,0.00012,1e-05,11.671923,SE3
2023-08-07 05:00:00+00:00,60,0.02685,0.0023,11.671923,SE3
2023-08-07 06:00:00+00:00,60,0.05136,0.0044,11.671923,SE3
2023-08-07 07:00:00+00:00,60,0.05789,0.00496,11.671923,SE3
2023-08-07 08:00:00+00:00,60,0.0475,0.00407,11.671923,SE3
2023-08-07 09:00:00+00:00,60,0.01167,0.001,11.671923,SE3
2023-08-07 10:00:00+00:00,60,-0.00012,-1e-05,11.671923,SE3
2023-08-07 11:00:00+00:00,60,-0.00945,-0.00081,11.671923,SE3
2023-08-07 12:00:00+00:00,60,-0.01296,-0.00111,11.671923,SE3
2023-08-07 13:00:00+00:00,60,-0.01331,-0.00114,11.671923,SE3
2023-08-07 14:00:00+00:00,60,-0.0105,-0.0009,11.671923,SE3
2023-08-07 15:00:00+00:00,60,-0.00047,-4e-05,11.671923,SE3
2023-08-07 16:00:00+00:00,60,0.0091,0.00078,11.671923,SE3
2023-08-07 17:00:00+00:00,60,0.0342,0.00293,11.671923,SE3
2023-08-07 18:00:00+00:00,60,0.01646,0.00141,11.671923,SE3
2023-08-07 19:00:00+00:00,60,0.00829,0.00071,11.671923,SE3
2023-08-07 20:00:00+00:00,60,0.00012,1e-05,11.671923,SE3
2023-08-07 21:00:00+00:00,60,-0.0021,-0.00018,11.671923,SE3
2023-08-07 22:00:00+00:00,60,-0.04996,-0.00428,11.673935,SE3
2023-08-07 23:00:00+00:00,60,-0.07039,-0.00603,11.673935,SE3
2023-08-08 00:00:00+00:00,60,-0.07238,-0.0062,11.673935,SE3
2023-08-08 01:00:00+00:00,60,-0.06911,-0.00592,11.673935,SE3
2023-08-08 02:00:00+00:00,60,-0.0593,-0.00508,11.673935,SE3
2023-08-08 03:00:00+00:00,60,-0.04016,-0.00344,11.673935,SE3
2023-08-08 04:00:00+00:00,60,-0.01973,-0.00169,11.673935,SE3
2023-08-08 05:00:00+00:00,60,-0.00152,-0.00013,11.673935,SE3
2023-08-08 06:00:00+00:00,60,-0.00677,-0.00058,11.673935,SE3
2023-08-08 07:00:00+00:00,60,-0.0307,-0.00263,11.673935,SE3
2023-08-08 08:00:00+00:00,60,-0.06117,-0.00524,11.673935,SE3
2023-08-08 09:00:00+00:00,60,-0.07261,-0.00622,11.673935,SE3
2023-08-08 10:00:00+00:00,60,-0.07261,-0.00622,11.673935,SE3
2023-08-08 11:00:00+00:00,60,-0.07915,-0.00678,11.673935,SE3
2023-08-08 12:00:00+00:00,60,-0.11686,-0.01001,11.673935,SE3
2023-08-08 13:00:00+00:00,60,-0.13542,-0.0116,11.673935,SE3
2023-08-08 14:00:00+00:00,60,-0.06642,-0.00569,11.673935,SE3
2023-08-08 15:00:00+00:00,60,-0.03129,-0.00268,11.673935,SE3
2023-08-08 16:00:00+00:00,60,-0.02417,-0.00207,11.673935,SE3
2023-08-08 17:00:00+00:00,60,-0.02452,-0.0021,11.673935,SE3
2023-08-08 18:00:00+00:00,60,-0.02907,-0.00249,11.673935,SE3
2023-08-08 19:00:00+00:00,60,-0.03526,-0.00302,11.673935,SE3
2023-08-08 20:00:00+00:00,60,-0.0495,-0.00424,11.673935,SE3
2023-08-08 21:00:00+00:00,60,-0.05895,-0.00505,11.673935,SE3
2023-08-08 22:00:00+00:00,60,-0.06271,-0.00535,11.721749,SE3
2023-08-08 23:00:00+00:00,60,-0.06318,-0.00539,11.721749,SE3
2023-08-09 00:00:00+00:00,60,-0.07139,-0.00609,11.721749,SE3
2023-08-09 01:00:00+00:00,60,-0.07209,-0.00615,11.721749,SE3
2023-08-09 02:00:00+00:00,60,-0.06107,-0.00521,11.721749,SE3
2023-08-09 03:00:00+00:00,60,-0.05122,-0.00437,11.721749,SE3
2023-08-09 04:00:00+00:00,60,-0.02344,-0.002,11.721749,SE3
2023-08-09 05:00:00+00:00,60,0.00035,3e-05,11.721749,SE3
2023-08-09 06:00:00+00:00,60,0.01852,0.00158,11.721749,SE3
2023-08-09 07:00:00+00:00,60,0.02544,0.00217,11.721749,SE3
2023-08-09 08:00:00+00:00,60,0.01629,0.00139,11.721749,SE3
2023-08-09 09:00:00+00:00,60,0.01735,0.00148,11.721749,SE3
2023-08-09 10:00:00+00:00,60,0.01102,0.00094,11.721749,SE3
2023-08-09 11:00:00+00:00,60,0.01571,0.00134,11.721749,SE3
2023-08-09 12:00:00+00:00,60,0.03059,0.00261,11.721749,SE3
2023-08-09 13:00:00+00:00,60,0.02591,0.00221,11.721749,SE3
2023-08-09 14:00:00+00:00,60,0.04771,0.00407,11.721749,SE3
2023-08-09 15:00:00+00:00,60,0.09331,0.00796,11.721749,SE3
2023-08-09 16:00:00+00:00,60,0.17618,0.01503,11.721749,SE3
2023-08-09 17:00:00+00:00,60,0.17067,0.01456,11.721749,SE3
2023-08-09 18:00:00+00:00,60,0.11792,0.01006,11.721749,SE3
2023-08-09 19:00:00+00:00,60,0.1273,0.01086,11.721749,SE3
2023-08-09 20:00:00+00:00,60,0.113,0.00964,11.721749,SE3
2023-08-09 21:00:00+00:00,60,0.07525,0.00642,11.721749,SE3
2023-08-09 22:00:00+00:00,60,0.07149,0.0061,11.719507,SE3
2023-08-09 23:00:00+00:00,60,0.07125,0.00608,11.719507,SE3
2023-08-10 00:00:00+00:00,60,0.06797,0.0058,11.719507,SE3
2023-08-10 01:00:00+00:00,60,0.06364,0.00543,11.719507,SE3
2023-08-10 02:00:00+00:00,60,0.07079,0.00604,11.719507,SE3
2023-08-10 03:00:00+00:00,60,0.09329,0.00796,11.719507,SE3
2023-08-10 04:00:00+00:00,60,0.15622,0.01333,11.719507,SE3
2023-08-10 05:00:00+00:00,60,0.20193,0.01723,11.719507,SE3
2023-08-10 06:00:00+00:00,60,0.25009,0.02134,11.719507,SE3
2023-08-10 07:00:00+00:00,60,0.27318,0.02331,11.719507,SE3
2023-08-10 08:00:00+00:00,60,0.27096,0.02312,11.719507,SE3
2023-08-10 09:00:00+00:00,60,0.26861,0.02292,11.719507,SE3
2023-08-10 10:00:00+00:00,60,0.21388,0.01825,11.719507,SE3
2023-08-10 11:00:00+00:00,60,0.21107,0.01801,11.719507,SE3
2023-08-10 12:00:00+00:00,60,0.19712,0.01682,11.719507,SE3
2023-08-10 13:00:00+00:00,60,0.19853,0.01694,11.719507,SE3
2023-08-10 14:00:00+00:00,60,0.2065,0.01762,11.719507,SE3
2023-08-10 15:00:00+00:00,60,0.21716,0.01853,11.719507,SE3
2023-08-10 16:00:00+00:00,60,0.21962,0.01874,11.719507,SE3
2023-08-10 17:00:00+00:00,60,0.2147,0.01832,11.719507,SE3
2023-08-10 18:00:00+00:00,60,0.2106,0.01797,11.719507,SE3
2023-08-10 19:00:00+00:00,60,0.19876,0.01696,11.719507,SE3
2023-08-10 20:00:00+00:00,60,0.16407,0.014,11.719507,SE3
2023-08-10 21:00:00+00:00,60,0.11673,0.00996,11.719507,SE3
2023-08-10 22:00:00+00:00,60,0.16062,0.01371,11.715547,SE3
2023-08-10 23:00:00+00:00,60,0.15558,0.01328,11.715547,SE3
2023-08-11 00:00:00+00:00,60,0.13449,0.01148,11.715547,SE3
2023-08-11 01:00:00+00:00,60,0.12442,0.01062,11.715547,SE3
2023-08-11 02:00:00+00:00,60,0.13133,0.01121,11.715547,SE3
2023-08-11 03:00:00+00:00,60,0.15675,0.01338,11.715547,SE3
2023-08-11 04:00:00+00:00,60,0.20162,0.01721,11.715547,SE3
2023-08-11 05:00:00+00:00,60,0.22916,0.01956,11.715547,SE3
2023-08-11 06:00:00+00:00,60,0.27321,0.02332,11.715547,SE3
2023-08-11 07:00:00+00:00,60,0.27696,0.02364,11.715547,SE3
2023-08-11 08:00:00+00:00,60,0.27625,0.02358,11.715547,SE3
2023-08-11 09:00:00+00:00,60,0.23501,0.02006,11.715547,SE3
2023-08-11 10:00:00+00:00,60,0.22798,0.01946,11.715547,SE3
2023-08-11 11:00:00+00:00,60,0.20936,0.01787,11.715547,SE3
2023-08-11 12:00:00+00:00,60,0.21721,0.01854,11.715547,SE3
2023-08-11 13:00:00+00:00,60,0.21803,0.01861,11.715547,SE3
2023-08-11 14:00:00+00:00,60,0.22271,0.01901,11.715547,SE3
2023-08-11 15:00:00+00:00,60,0.23326,0.01991,11.715547,SE3
2023-08-11 16:00:00+00:00,60,0.2677,0.02285,11.715547,SE3
2023-08-11 17:00:00+00:00,60,0.27614,0.02357,11.715547,SE3
2023-08-11 18:00:00+00:00,60,0.22916,0.01956,11.715547,SE3
2023-08-11 19:00:00+00:00,60,0.21439,0.0183,11.715547,SE3
2023-08-11 20:00:00+00:00,60,0.19612,0.01674,11.715547,SE3
2023-08-11 21:00:00+00:00,60,0.16495,0.01408,11.715547,SE3
2023-08-11 22:00:00+00:00,60,0.15664,0.01328,11.795315,SE3
2023-08-11 23:00:00+00:00,60,0.13494,0.01144,11.795315,SE3
2023-08-12 00:00:00+00:00,60,0.12055,0.01022,11.795315,SE3
2023-08-12 01:00:00+00:00,60,0.10179,0.00863,11.795315,SE3
2023-08-12 02:00:00+00:00,60,0.08823,0.00748,11.795315,SE3
2023-08-12 03:00:00+00:00,60,0.05898,0.005,11.795315,SE3
2023-08-12 04:00:00+00:00,60,0.06299,0.00534,11.795315,SE3
2023-08-12 05:00:00+00:00,60,0.09495,0.00805,11.795315,SE3
2023-08-12 06:00:00+00:00,60,0.12432,0.01054,11.795315,SE3
2023-08-12 07:00:00+00:00,60,0.15157,0.01285,11.795315,SE3
2023-08-12 08:00:00+00:00,60,0.159,0.01348,11.795315,SE3
2023-08-12 09:00:00+00:00,60,0.14072,0.01193,11.795315,SE3
2023-08-12 10:00:00+00:00,60,0.12845,0.01089,11.795315,SE3
2023-08-12 11:00:00+00:00,60,0.11925,0.01011,11.795315,SE3
2023-08-12 12:00:00+00:00,60,0.07077,0.006,11.795315,SE3
2023-08-12 13:00:00+00:00,60,0.08162,0.00692,11.795315,SE3
2023-08-12 14:00:00+00:00,60,0.18011,0.01527,11.795315,SE3
2023-08-12 15:00:00+00:00,60,0.20547,0.01742,11.795315,SE3
2023-08-12 16:00:00+00:00,60,0.21161,0.01794,11.795315,SE3
2023-08-12 17:00:00+00:00,60,0.2109,0.01788,11.795315,SE3
2023-08-12 18:00:00+00:00,60,0.20158,0.01709,11.795315,SE3
2023-08-12 19:00:00+00:00,60,0.1899,0.0161,11.795315,SE3
2023-08-12 20:00:00+00:00,60,0.17316,0.01468,11.795315,SE3
2023-08-12 21:00:00+00:00,60,0.15711,0.01332,11.795315,SE3
2023-08-12 22:00:00+00:00,60,0.12028,0.01015,11.850663,SE3
2023-08-12 23:00:00+00:00,60,0.12538,0.01058,11.850663,SE3
2023-08-13 00:00:00+00:00,60,0.12692,0.01071,11.850663,SE3
2023-08-13 01:00:00+00:00,60,0.1332,0.01124,11.850663,SE3
2023-08-13 02:00:00+00:00,60,0.13996,0.01181,11.850663,SE3
2023-08-13 03:00:00+00:00,60,0.11021,0.0093,11.850663,SE3
2023-08-13 04:00:00+00:00,60,0.12431,0.01049,11.850663,SE3
2023-08-13 05:00:00+00:00,60,0.1569,0.01324,11.850663,SE3
2023-08-13 06:00:00+00:00,60,0.18831,0.01589,11.850663,SE3
2023-08-13 07:00:00+00:00,60,0.20158,0.01701,11.850663,SE3
2023-08-13 08:00:00+00:00,60,0.18724,0.0158,11.850663,SE3
2023-08-13 09:00:00+00:00,60,0.16342,0.01379,11.850663,SE3
2023-08-13 10:00:00+00:00,60,0.07122,0.00601,11.850663,SE3
2023-08-13 11:00:00+00:00,60,0.01304,0.0011,11.850663,SE3
2023-08-13 12:00:00+00:00,60,0.01789,0.00151,11.850663,SE3
2023-08-13 13:00:00+00:00,60,0.08201,0.00692,11.850663,SE3
2023-08-13 14:00:00+00:00,60,0.20478,0.01728,11.850663,SE3
2023-08-13 15:00:00+00:00,60,0.22872,0.0193,11.850663,SE3
2023-08-13 16:00:00+00:00,60,0.23073,0.01947,11.850663,SE3
2023-08-13 17:00:00+00:00,60,0.23097,0.01949,11.850663,SE3
2023-08-13 18:00:00+00:00,60,0.22113,0.01866,11.850663,SE3
2023-08-13 19:00:00+00:00,60,0.21545,0.01818,11.850663,SE3
2023-08-13 20:00:00+00:00,60,0.20371,0.01719,11.850663,SE3
2023-08-13 21:00:00+00:00,60,0.16781,0.01416,11.850663,SE3
2023-08-13 22:00:00+00:00,60,0.18333,0.01547,11.850663,SE3
2023-08-13 23:00:00+00:00,60,0.17302,0.0146,11.850663,SE3
2023-08-14 00:00:00+00:00,60,0.16875,0.01424,11.850663,SE3
2023-08-14 01:00:00+00:00,60,0.16792,0.01417,11.850663,SE3
2023-08-14 02:00:00+00:00,60,0.17255,0.01456,11.850663,SE3
2023-08-14 03:00:00+00:00,60,0.19056,0.01608,11.850663,SE3
2023-08-14 04:00:00+00:00,60,0.21639,0.01826,11.850663,SE3
2023-08-14 05:00:00+00:00,60,0.28963,0.02444,11.850663,SE3
2023-08-14 06:00:00+00:00,60,1.20142,0.10138,11.850663,SE3
2023-08-14 07:00:00+00:00,60,0.30634,0.02585,11.850663,SE3
2023-08-14 08:00:00+00:00,60,0.29236,0.02467,11.850663,SE3
2023-08-14 09:00:00+00:00,60,0.28904,0.02439,11.850663,SE3
2023-08-14 10:00:00+00:00,60,0.28643,0.02417,11.850663,SE3
2023-08-14 11:00:00+00:00,60,0.27363,0.02309,11.850663,SE3
2023-08-14 12:00:00+00:00,60,0.26545,0.0224,11.850663,SE3
2023-08-14 13:00:00+00:00,60,0.25574,0.02158,11.850663,SE3
2023-08-14 14:00:00+00:00,60,0.27221,0.02297,11.850663,SE3
2023-08-14 15:00:00+00:00,60,0.28927,0.02441,11.850663,SE3
2023-08-14 16:00:00+00:00,60,0.33158,0.02798,11.850663,SE3
2023-08-14 17:00:00+00:00,60,0.29236,0.02467,11.850663,SE3
2023-08-14 18:00:00+00:00,60,0.29129,0.02458,11.850663,SE3
2023-08-14 19:00:00+00:00,60,0.26071,0.022,11.850663,SE3
2023-08-14 20:00:00+00:00,60,0.21734,0.01834,11.850663,SE3
2023-08-14 21:00:00+00:00,60,0.19435,0.0164,11.850663,SE3
2023-08-14 22:00:00+00:00,60,0.20155,0.01704,11.827956,SE3
2023-08-14 23:00:00+00:00,60,0.18925,0.016,11.827956,SE3
2023-08-15 00:00:00+00:00,60,0.17612,0.01489,11.827956,SE3
2023-08-15 01:00:00+00:00,60,0.17955,0.01518,11.827956,SE3
2023-08-15 02:00:00+00:00,60,0.18109,0.01531,11.827956,SE3
2023-08-15 03:00:00+00:00,60,0.20522,0.01735,11.827956,SE3
2023-08-15 04:00:00+00:00,60,0.22674,0.01917,11.827956,SE3
2023-08-15 05:00:00+00:00,60,0.27039,0.02286,11.827956,SE3
2023-08-15 06:00:00+00:00,60,0.3106,0.02626,11.827956,SE3
2023-08-15 07:00:00+00:00,60,0.33047,0.02794,11.827956,SE3
2023-08-15 08:00:00+00:00,60,0.30717,0.02597,11.827956,SE3
2023-08-15 09:00:00+00:00,60,0.29085,0.02459,11.827956,SE3
2023-08-15 10:00:00+00:00,60,0.2821,0.02385,11.827956,SE3
2023-08-15 11:00:00+00:00,60,0.27074,0.02289,11.827956,SE3
2023-08-15 12:00:00+00:00,60,0.27181,0.02298,11.827956,SE3
2023-08-15 13:00:00+00:00,60,0.27394,0.02316,11.827956,SE3
2023-08-15 14:00:00+00:00,60,0.28801,0.02435,11.827956,SE3
2023-08-15 15:00:00+00:00,60,0.29452,0.0249,11.827956,SE3
2023-08-15 16:00:00+00:00,60,0.28363,0.02398,11.827956,SE3
2023-08-15 17:00:00+00:00,60,0.27051,0.02287,11.827956,SE3
2023-08-15 18:00:00+00:00,60,0.28801,0.02435,11.827956,SE3
2023-08-15 19:00:00+00:00,60,0.27405,0.02317,11.827956,SE3
2023-08-15 20:00:00+00:00,60,0.22461,0.01899,11.827956,SE3
2023-08-15 21:00:00+00:00,60,0.2077,0.01756,11.827956,SE3
2023-08-15 22:00:00+00:00,60,0.18078,0.01524,11.86242,SE3
2023-08-15 23:00:00+00:00,60,0.17794,0.015,11.86242,SE3
2023-08-16 00:00:00+00:00,60,0.16346,0.01378,11.86242,SE3
2023-08-16 01:00:00+00:00,60,0.16097,0.01357,11.86242,SE3
2023-08-16 02:00:00+00:00,60,0.15777,0.0133,11.86242,SE3
2023-08-16 03:00:00+00:00,60,0.14508,0.01223,11.86242,SE3
2023-08-16 04:00:00+00:00,60,0.18055,0.01522,11.86242,SE3
2023-08-16 05:00:00+00:00,60,0.20237,0.01706,11.86242,SE3
2023-08-16 06:00:00+00:00,60,0.21554,0.01817,11.86242,SE3
2023-08-16 07:00:00+00:00,60,0.22871,0.01928,11.86242,SE3
2023-08-16 08:00:00+00:00,60,0.22633,0.01908,11.86242,SE3
2023-08-16 09:00:00+00:00,60,0.21969,0.01852,11.86242,SE3
2023-08-16 10:00:00+00:00,60,0.21459,0.01809,11.86242,SE3
2023-08-16 11:00:00+00:00,60,0.21352,0.018,11.86242,SE3
2023-08-16 12:00:00+00:00,60,0.2134,0.01799,11.86242,SE3
2023-08-16 13:00:00+00:00,60,0.21151,0.01783,11.86242,SE3
